"plant_species","plant_species_code","animal_species","animal_species_code","frequency"
"Loranthaceae_100","P10","Tangara_punctata","B42",0
"Loranthaceae_100","P10","Tangara_schrankii","B43",0
"Loranthaceae_100","P10","Tangara_xanthocephala","B44",0
"Loranthaceae_100","P10","Tangara_xanthogastra","B45",0
"Loranthaceae_100","P10","Thraupis_episcopus","B46",0
"Loranthaceae_100","P10","Thraupis_palmarum","B47",0
"Loranthaceae_100","P10","Turdus_albicollis","B48",0
"Loranthaceae_100","P10","Turdus_fulviventris","B49",0
"Loranthaceae_100","P10","Turdus_leucops","B50",0
"Loranthaceae_100","P10","Turdus_nigriceps","B51",0
"Miconia_100","P11","Cacicus_uropygialis","B01",0
"Miconia_100","P11","Catharus_ustulatus","B02",2
"Miconia_100","P11","Chamaepetes_goudotii","B03",0
"Miconia_100","P11","Chlorochrysa_calliparaea","B04",1
"Miconia_100","P11","Chlorophanes_spiza","B05",0
"Miconia_100","P11","Chlorospingus_canigularis","B06",0
"Miconia_100","P11","Chlorospingus_flavigularis","B07",45
"Miconia_100","P11","Coereba_flaveola","B08",0
"Miconia_100","P11","Dacnis_cayana","B09",0
"Miconia_100","P11","Dacnis_lineata","B10",0
"Miconia_100","P11","Eubucco_bourcierii","B11",2
"Miconia_100","P11","Euphonia_laniirostris","B12",0
"Miconia_100","P11","Euphonia_xanthogaster","B13",1
"Miconia_100","P11","Hemispingus_frontalis","B14",0
"Miconia_100","P11","Hemispingus_superciliaris","B15",0
"Miconia_100","P11","Heterospingus_xanthopygius","B16",0
"Miconia_100","P11","Iridophanes_pulcherrimus","B17",0
"Miconia_100","P11","Lepidothrix_isidorei","B18",0
"Miconia_100","P11","Leptopogon_superciliaris","B19",0
"Miconia_100","P11","Machaeropterus_regulus","B20",0
"Miconia_100","P11","Myadestes_ralloides","B21",0
"Miconia_100","P11","Myiarchus_cephalotes","B22",0
"Miconia_100","P11","Parula_pitiayumi","B23",0
"Miconia_100","P11","Patagioenas_subvinacea","B24",0
"Miconia_100","P11","Pionus_menstruus","B25",0
"Miconia_100","P11","Pipra_erythrocephala","B26",0
"Miconia_100","P11","Pipra_pipra","B27",0
"Miconia_100","P11","Pipreola_frontalis","B28",0
"Miconia_100","P11","Psarocolius_angustifrons","B29",0
"Miconia_100","P11","Pyrrhura_albipectus","B30",0
"Miconia_100","P11","Rupicola_peruvianus","B31",0
"Miconia_100","P11","Saltator_grossus","B32",1
"Miconia_100","P11","Saltator_maximus","B33",0
"Miconia_100","P11","Tachyphonus_cristatus","B34",0
"Miconia_100","P11","Tangara_arthus","B35",0
"Miconia_100","P11","Tangara_chilensis","B36",0
"Miconia_100","P11","Tangara_chrysotis","B37",0
"Miconia_100","P11","Tangara_cyanicollis","B38",0
"Miconia_100","P11","Tangara_gyrola","B39",0
"Miconia_100","P11","Tangara_nigrocincta","B40",0
"Miconia_100","P11","Tangara_nigroviridis","B41",0
"Miconia_100","P11","Tangara_punctata","B42",0
"Miconia_100","P11","Tangara_schrankii","B43",7
"Miconia_100","P11","Tangara_xanthocephala","B44",0
"Miconia_100","P11","Tangara_xanthogastra","B45",0
"Miconia_100","P11","Thraupis_episcopus","B46",0
"Miconia_100","P11","Thraupis_palmarum","B47",0
"Miconia_100","P11","Turdus_albicollis","B48",0
"Miconia_100","P11","Turdus_fulviventris","B49",0
"Miconia_100","P11","Turdus_leucops","B50",0
"Miconia_100","P11","Turdus_nigriceps","B51",0
"Miconia_101","P12","Cacicus_uropygialis","B01",1
"Miconia_101","P12","Catharus_ustulatus","B02",0
"Miconia_101","P12","Chamaepetes_goudotii","B03",0
"Miconia_101","P12","Chlorochrysa_calliparaea","B04",0
"Miconia_101","P12","Chlorophanes_spiza","B05",0
"Miconia_101","P12","Chlorospingus_canigularis","B06",0
"Miconia_101","P12","Chlorospingus_flavigularis","B07",12
"Miconia_101","P12","Coereba_flaveola","B08",0
"Miconia_101","P12","Dacnis_cayana","B09",0
"Miconia_101","P12","Dacnis_lineata","B10",0
"Miconia_101","P12","Eubucco_bourcierii","B11",0
"Miconia_101","P12","Euphonia_laniirostris","B12",0
"Miconia_101","P12","Euphonia_xanthogaster","B13",1
"Miconia_101","P12","Hemispingus_frontalis","B14",0
"Miconia_101","P12","Hemispingus_superciliaris","B15",0
"Miconia_101","P12","Heterospingus_xanthopygius","B16",0
"Miconia_101","P12","Iridophanes_pulcherrimus","B17",0
"Miconia_101","P12","Lepidothrix_isidorei","B18",1
"Miconia_101","P12","Leptopogon_superciliaris","B19",0
"Miconia_101","P12","Machaeropterus_regulus","B20",1
"Miconia_101","P12","Myadestes_ralloides","B21",0
"Miconia_101","P12","Myiarchus_cephalotes","B22",0
"Miconia_101","P12","Parula_pitiayumi","B23",0
"Miconia_101","P12","Patagioenas_subvinacea","B24",0
"Miconia_101","P12","Pionus_menstruus","B25",0
"Miconia_101","P12","Pipra_erythrocephala","B26",0
"Miconia_101","P12","Pipra_pipra","B27",0
"Miconia_101","P12","Pipreola_frontalis","B28",0
"Miconia_101","P12","Psarocolius_angustifrons","B29",0
"Miconia_101","P12","Pyrrhura_albipectus","B30",0
"Miconia_101","P12","Rupicola_peruvianus","B31",1
"Miconia_101","P12","Saltator_grossus","B32",0
"Miconia_101","P12","Saltator_maximus","B33",0
"Miconia_101","P12","Tachyphonus_cristatus","B34",2
"Miconia_101","P12","Tangara_arthus","B35",0
"Miconia_101","P12","Tangara_chilensis","B36",6
"Miconia_101","P12","Tangara_chrysotis","B37",0
"Miconia_101","P12","Tangara_cyanicollis","B38",7
"Miconia_101","P12","Tangara_gyrola","B39",3
"Miconia_101","P12","Tangara_nigrocincta","B40",0
"Miconia_101","P12","Tangara_nigroviridis","B41",0
"Miconia_101","P12","Tangara_punctata","B42",6
"Miconia_101","P12","Tangara_schrankii","B43",0
"Miconia_101","P12","Tangara_xanthocephala","B44",0
"Miconia_101","P12","Tangara_xanthogastra","B45",0
"Miconia_101","P12","Thraupis_episcopus","B46",0
"Miconia_101","P12","Thraupis_palmarum","B47",0
"Miconia_101","P12","Turdus_albicollis","B48",0
"Miconia_101","P12","Turdus_fulviventris","B49",0
"Miconia_101","P12","Turdus_leucops","B50",0
"Miconia_101","P12","Turdus_nigriceps","B51",0
"Miconia_106","P13","Cacicus_uropygialis","B01",0
"Miconia_106","P13","Catharus_ustulatus","B02",0
"Miconia_106","P13","Chamaepetes_goudotii","B03",0
"Miconia_106","P13","Chlorochrysa_calliparaea","B04",0
"Miconia_106","P13","Chlorophanes_spiza","B05",0
"Miconia_106","P13","Chlorospingus_canigularis","B06",0
"Miconia_106","P13","Chlorospingus_flavigularis","B07",13
"Miconia_106","P13","Coereba_flaveola","B08",0
"Miconia_106","P13","Dacnis_cayana","B09",0
"Miconia_106","P13","Dacnis_lineata","B10",0
"Miconia_106","P13","Eubucco_bourcierii","B11",0
"Miconia_106","P13","Euphonia_laniirostris","B12",0
"Miconia_106","P13","Euphonia_xanthogaster","B13",0
"Miconia_106","P13","Hemispingus_frontalis","B14",0
"Miconia_106","P13","Hemispingus_superciliaris","B15",0
"Miconia_106","P13","Heterospingus_xanthopygius","B16",0
"Miconia_106","P13","Iridophanes_pulcherrimus","B17",0
"Miconia_106","P13","Lepidothrix_isidorei","B18",0
"Miconia_106","P13","Leptopogon_superciliaris","B19",0
"Miconia_106","P13","Machaeropterus_regulus","B20",0
"Miconia_106","P13","Myadestes_ralloides","B21",0
"Miconia_106","P13","Myiarchus_cephalotes","B22",0
"Miconia_106","P13","Parula_pitiayumi","B23",0
"Miconia_106","P13","Patagioenas_subvinacea","B24",0
"Miconia_106","P13","Pionus_menstruus","B25",0
"Miconia_106","P13","Pipra_erythrocephala","B26",0
"Miconia_106","P13","Pipra_pipra","B27",0
"Miconia_106","P13","Pipreola_frontalis","B28",1
"Miconia_106","P13","Psarocolius_angustifrons","B29",0
"Miconia_106","P13","Pyrrhura_albipectus","B30",0
"Miconia_106","P13","Rupicola_peruvianus","B31",0
"Miconia_106","P13","Saltator_grossus","B32",0
"Miconia_106","P13","Saltator_maximus","B33",0
"Miconia_106","P13","Tachyphonus_cristatus","B34",0
"Miconia_106","P13","Tangara_arthus","B35",0
"Miconia_106","P13","Tangara_chilensis","B36",13
"Miconia_106","P13","Tangara_chrysotis","B37",1
"Miconia_106","P13","Tangara_cyanicollis","B38",6
"Miconia_106","P13","Tangara_gyrola","B39",6
"Miconia_106","P13","Tangara_nigrocincta","B40",0
"Miconia_106","P13","Tangara_nigroviridis","B41",0
"Miconia_106","P13","Tangara_punctata","B42",7
"Miconia_106","P13","Tangara_schrankii","B43",2
"Miconia_106","P13","Tangara_xanthocephala","B44",0
"Miconia_106","P13","Tangara_xanthogastra","B45",3
"Miconia_106","P13","Thraupis_episcopus","B46",0
"Miconia_106","P13","Thraupis_palmarum","B47",0
"Miconia_106","P13","Turdus_albicollis","B48",0
"Miconia_106","P13","Turdus_fulviventris","B49",0
"Miconia_106","P13","Turdus_leucops","B50",0
"Miconia_106","P13","Turdus_nigriceps","B51",0
"Miconia_107","P14","Cacicus_uropygialis","B01",0
"Miconia_107","P14","Catharus_ustulatus","B02",0
"Miconia_107","P14","Chamaepetes_goudotii","B03",0
"Miconia_107","P14","Chlorochrysa_calliparaea","B04",0
"Miconia_107","P14","Chlorophanes_spiza","B05",0
"Miconia_107","P14","Chlorospingus_canigularis","B06",0
"Miconia_107","P14","Chlorospingus_flavigularis","B07",0
"Miconia_107","P14","Coereba_flaveola","B08",0
"Miconia_107","P14","Dacnis_cayana","B09",0
"Miconia_107","P14","Dacnis_lineata","B10",0
"Miconia_107","P14","Eubucco_bourcierii","B11",0
"Miconia_107","P14","Euphonia_laniirostris","B12",0
"Miconia_107","P14","Euphonia_xanthogaster","B13",0
"Miconia_107","P14","Hemispingus_frontalis","B14",0
"Miconia_107","P14","Hemispingus_superciliaris","B15",0
"Miconia_107","P14","Heterospingus_xanthopygius","B16",0
"Miconia_107","P14","Iridophanes_pulcherrimus","B17",0
"Miconia_107","P14","Lepidothrix_isidorei","B18",0
"Miconia_107","P14","Leptopogon_superciliaris","B19",0
"Miconia_107","P14","Machaeropterus_regulus","B20",0
"Miconia_107","P14","Myadestes_ralloides","B21",0
"Miconia_107","P14","Myiarchus_cephalotes","B22",0
"Miconia_107","P14","Parula_pitiayumi","B23",0
"Miconia_107","P14","Patagioenas_subvinacea","B24",0
"Miconia_107","P14","Pionus_menstruus","B25",0
"Miconia_107","P14","Pipra_erythrocephala","B26",1
"Miconia_107","P14","Pipra_pipra","B27",0
"Miconia_107","P14","Pipreola_frontalis","B28",0
"Miconia_107","P14","Psarocolius_angustifrons","B29",0
"Miconia_107","P14","Pyrrhura_albipectus","B30",0
"Miconia_107","P14","Rupicola_peruvianus","B31",0
"Miconia_107","P14","Saltator_grossus","B32",0
"Miconia_107","P14","Saltator_maximus","B33",0
"Miconia_107","P14","Tachyphonus_cristatus","B34",0
"Miconia_107","P14","Tangara_arthus","B35",0
"Miconia_107","P14","Tangara_chilensis","B36",0
"Miconia_107","P14","Tangara_chrysotis","B37",0
"Miconia_107","P14","Tangara_cyanicollis","B38",0
"Miconia_107","P14","Tangara_gyrola","B39",2
"Miconia_107","P14","Tangara_nigrocincta","B40",0
"Miconia_107","P14","Tangara_nigroviridis","B41",0
"Miconia_107","P14","Tangara_punctata","B42",0
"Miconia_107","P14","Tangara_schrankii","B43",1
"Miconia_107","P14","Tangara_xanthocephala","B44",0
"Miconia_107","P14","Tangara_xanthogastra","B45",0
"Miconia_107","P14","Thraupis_episcopus","B46",0
"Miconia_107","P14","Thraupis_palmarum","B47",0
"Miconia_107","P14","Turdus_albicollis","B48",0
"Miconia_107","P14","Turdus_fulviventris","B49",0
"Miconia_107","P14","Turdus_leucops","B50",0
"Miconia_107","P14","Turdus_nigriceps","B51",0
"Miconia_108","P15","Cacicus_uropygialis","B01",2
"Miconia_108","P15","Catharus_ustulatus","B02",70
"Miconia_108","P15","Chamaepetes_goudotii","B03",0
"Miconia_108","P15","Chlorochrysa_calliparaea","B04",8
"Miconia_108","P15","Chlorophanes_spiza","B05",1
"Miconia_108","P15","Chlorospingus_canigularis","B06",1
"Miconia_108","P15","Chlorospingus_flavigularis","B07",81
"Miconia_108","P15","Coereba_flaveola","B08",0
"Miconia_108","P15","Dacnis_cayana","B09",0
"Miconia_108","P15","Dacnis_lineata","B10",13
"Miconia_108","P15","Eubucco_bourcierii","B11",0
"Miconia_108","P15","Euphonia_laniirostris","B12",0
"Miconia_108","P15","Euphonia_xanthogaster","B13",39
"Miconia_108","P15","Hemispingus_frontalis","B14",0
"Miconia_108","P15","Hemispingus_superciliaris","B15",0
"Miconia_108","P15","Heterospingus_xanthopygius","B16",0
"Miconia_108","P15","Iridophanes_pulcherrimus","B17",3
"Miconia_108","P15","Lepidothrix_isidorei","B18",10
"Miconia_108","P15","Leptopogon_superciliaris","B19",0
"Miconia_108","P15","Machaeropterus_regulus","B20",12
"Miconia_108","P15","Myadestes_ralloides","B21",2
"Miconia_108","P15","Myiarchus_cephalotes","B22",0
"Miconia_108","P15","Parula_pitiayumi","B23",0
"Miconia_108","P15","Patagioenas_subvinacea","B24",0
"Miconia_108","P15","Pionus_menstruus","B25",0
"Miconia_108","P15","Pipra_erythrocephala","B26",5
"Miconia_108","P15","Pipra_pipra","B27",32
"Miconia_108","P15","Pipreola_frontalis","B28",9
"Miconia_108","P15","Psarocolius_angustifrons","B29",30
"Miconia_108","P15","Pyrrhura_albipectus","B30",0
"Miconia_108","P15","Rupicola_peruvianus","B31",5
"Miconia_108","P15","Saltator_grossus","B32",0
"Miconia_108","P15","Saltator_maximus","B33",9
"Miconia_108","P15","Tachyphonus_cristatus","B34",0
"Miconia_108","P15","Tangara_arthus","B35",30
"Miconia_108","P15","Tangara_chilensis","B36",75
"Miconia_108","P15","Tangara_chrysotis","B37",6
"Miconia_108","P15","Tangara_cyanicollis","B38",72
"Miconia_108","P15","Tangara_gyrola","B39",60
"Miconia_108","P15","Tangara_nigrocincta","B40",0
"Miconia_108","P15","Tangara_nigroviridis","B41",9
"Miconia_108","P15","Tangara_punctata","B42",47
"Miconia_108","P15","Tangara_schrankii","B43",62
"Miconia_108","P15","Tangara_xanthocephala","B44",1
"Miconia_108","P15","Tangara_xanthogastra","B45",0
"Miconia_108","P15","Thraupis_episcopus","B46",0
"Miconia_108","P15","Thraupis_palmarum","B47",5
"Miconia_108","P15","Turdus_albicollis","B48",22
"Miconia_108","P15","Turdus_fulviventris","B49",7
"Miconia_108","P15","Turdus_leucops","B50",0
"Miconia_108","P15","Turdus_nigriceps","B51",1
"Miconia_111","P16","Cacicus_uropygialis","B01",0
"Miconia_111","P16","Catharus_ustulatus","B02",0
"Miconia_111","P16","Chamaepetes_goudotii","B03",0
"Miconia_111","P16","Chlorochrysa_calliparaea","B04",3
"Miconia_111","P16","Chlorophanes_spiza","B05",1
"Miconia_111","P16","Chlorospingus_canigularis","B06",0
"Miconia_111","P16","Chlorospingus_flavigularis","B07",42
"Miconia_111","P16","Coereba_flaveola","B08",0
"Miconia_111","P16","Dacnis_cayana","B09",2
"Miconia_111","P16","Dacnis_lineata","B10",0
"Miconia_111","P16","Eubucco_bourcierii","B11",0
"Miconia_111","P16","Euphonia_laniirostris","B12",0
"Miconia_111","P16","Euphonia_xanthogaster","B13",2
"Miconia_111","P16","Hemispingus_frontalis","B14",0
"Miconia_111","P16","Hemispingus_superciliaris","B15",0
"Miconia_111","P16","Heterospingus_xanthopygius","B16",0
"Miconia_111","P16","Iridophanes_pulcherrimus","B17",0
"Miconia_111","P16","Lepidothrix_isidorei","B18",5
"Miconia_111","P16","Leptopogon_superciliaris","B19",0
"Miconia_111","P16","Machaeropterus_regulus","B20",2
"Miconia_111","P16","Myadestes_ralloides","B21",0
"Miconia_111","P16","Myiarchus_cephalotes","B22",1
"Miconia_111","P16","Parula_pitiayumi","B23",0
"Miconia_111","P16","Patagioenas_subvinacea","B24",0
"Miconia_111","P16","Pionus_menstruus","B25",0
"Miconia_111","P16","Pipra_erythrocephala","B26",0
"Miconia_111","P16","Pipra_pipra","B27",0
"Miconia_111","P16","Pipreola_frontalis","B28",0
"Miconia_111","P16","Psarocolius_angustifrons","B29",0
"Miconia_111","P16","Pyrrhura_albipectus","B30",0
"Miconia_111","P16","Rupicola_peruvianus","B31",0
"Miconia_111","P16","Saltator_grossus","B32",0
"Miconia_111","P16","Saltator_maximus","B33",0
"Miconia_111","P16","Tachyphonus_cristatus","B34",0
"Miconia_111","P16","Tangara_arthus","B35",0
"Miconia_111","P16","Tangara_chilensis","B36",18
"Miconia_111","P16","Tangara_chrysotis","B37",0
"Miconia_111","P16","Tangara_cyanicollis","B38",3
"Miconia_111","P16","Tangara_gyrola","B39",5
"Miconia_111","P16","Tangara_nigrocincta","B40",2
"Miconia_111","P16","Tangara_nigroviridis","B41",0
"Miconia_111","P16","Tangara_punctata","B42",9
"Miconia_111","P16","Tangara_schrankii","B43",10
"Miconia_111","P16","Tangara_xanthocephala","B44",0
"Miconia_111","P16","Tangara_xanthogastra","B45",0
"Miconia_111","P16","Thraupis_episcopus","B46",0
"Miconia_111","P16","Thraupis_palmarum","B47",0
"Miconia_111","P16","Turdus_albicollis","B48",1
"Miconia_111","P16","Turdus_fulviventris","B49",0
"Miconia_111","P16","Turdus_leucops","B50",0
"Miconia_111","P16","Turdus_nigriceps","B51",0
"Miconia_112","P17","Cacicus_uropygialis","B01",0
"Miconia_112","P17","Catharus_ustulatus","B02",0
"Miconia_112","P17","Chamaepetes_goudotii","B03",0
"Miconia_112","P17","Chlorochrysa_calliparaea","B04",8
"Miconia_112","P17","Chlorophanes_spiza","B05",0
"Miconia_112","P17","Chlorospingus_canigularis","B06",13
"Miconia_112","P17","Chlorospingus_flavigularis","B07",71
"Miconia_112","P17","Coereba_flaveola","B08",2
"Miconia_112","P17","Dacnis_cayana","B09",0
"Miconia_112","P17","Dacnis_lineata","B10",15
"Miconia_112","P17","Eubucco_bourcierii","B11",0
"Miconia_112","P17","Euphonia_laniirostris","B12",0
"Miconia_112","P17","Euphonia_xanthogaster","B13",0
"Miconia_112","P17","Hemispingus_frontalis","B14",0
"Miconia_112","P17","Hemispingus_superciliaris","B15",0
"Miconia_112","P17","Heterospingus_xanthopygius","B16",0
"Miconia_112","P17","Iridophanes_pulcherrimus","B17",0
"Miconia_112","P17","Lepidothrix_isidorei","B18",6
"Miconia_112","P17","Leptopogon_superciliaris","B19",2
"Miconia_112","P17","Machaeropterus_regulus","B20",2
"Miconia_112","P17","Myadestes_ralloides","B21",0
"Miconia_112","P17","Myiarchus_cephalotes","B22",0
"Miconia_112","P17","Parula_pitiayumi","B23",0
"Miconia_112","P17","Patagioenas_subvinacea","B24",0
"Miconia_112","P17","Pionus_menstruus","B25",0
"Miconia_112","P17","Pipra_erythrocephala","B26",7
"Miconia_112","P17","Pipra_pipra","B27",4
"Miconia_112","P17","Pipreola_frontalis","B28",0
"Miconia_112","P17","Psarocolius_angustifrons","B29",0
"Miconia_112","P17","Pyrrhura_albipectus","B30",0
"Miconia_112","P17","Rupicola_peruvianus","B31",0
"Miconia_112","P17","Saltator_grossus","B32",0
"Miconia_112","P17","Saltator_maximus","B33",0
"Miconia_112","P17","Tachyphonus_cristatus","B34",0
"Miconia_112","P17","Tangara_arthus","B35",3
"Miconia_112","P17","Tangara_chilensis","B36",64
"Miconia_112","P17","Tangara_chrysotis","B37",2
"Miconia_112","P17","Tangara_cyanicollis","B38",41
"Miconia_112","P17","Tangara_gyrola","B39",4
"Miconia_112","P17","Tangara_nigrocincta","B40",0
"Miconia_112","P17","Tangara_nigroviridis","B41",0
"Miconia_112","P17","Tangara_punctata","B42",39
"Miconia_112","P17","Tangara_schrankii","B43",28
"Miconia_112","P17","Tangara_xanthocephala","B44",0
"Miconia_112","P17","Tangara_xanthogastra","B45",4
"Miconia_112","P17","Thraupis_episcopus","B46",0
"Miconia_112","P17","Thraupis_palmarum","B47",5
"Miconia_112","P17","Turdus_albicollis","B48",1
"Miconia_112","P17","Turdus_fulviventris","B49",0
"Miconia_112","P17","Turdus_leucops","B50",0
"Miconia_112","P17","Turdus_nigriceps","B51",0
"Miconia_115","P18","Cacicus_uropygialis","B01",0
"Miconia_115","P18","Catharus_ustulatus","B02",0
"Miconia_115","P18","Chamaepetes_goudotii","B03",0
"Miconia_115","P18","Chlorochrysa_calliparaea","B04",0
"Miconia_115","P18","Chlorophanes_spiza","B05",0
"Miconia_115","P18","Chlorospingus_canigularis","B06",5
"Miconia_115","P18","Chlorospingus_flavigularis","B07",0
"Miconia_115","P18","Coereba_flaveola","B08",0
"Miconia_115","P18","Dacnis_cayana","B09",0
"Miconia_115","P18","Dacnis_lineata","B10",0
"Miconia_115","P18","Eubucco_bourcierii","B11",0
"Miconia_115","P18","Euphonia_laniirostris","B12",2
"Miconia_115","P18","Euphonia_xanthogaster","B13",0
"Miconia_115","P18","Hemispingus_frontalis","B14",1
"Miconia_115","P18","Hemispingus_superciliaris","B15",0
"Miconia_115","P18","Heterospingus_xanthopygius","B16",0
"Miconia_115","P18","Iridophanes_pulcherrimus","B17",0
"Miconia_115","P18","Lepidothrix_isidorei","B18",0
"Miconia_115","P18","Leptopogon_superciliaris","B19",0
"Miconia_115","P18","Machaeropterus_regulus","B20",0
"Miconia_115","P18","Myadestes_ralloides","B21",0
"Miconia_115","P18","Myiarchus_cephalotes","B22",0
"Miconia_115","P18","Parula_pitiayumi","B23",0
"Miconia_115","P18","Patagioenas_subvinacea","B24",0
"Miconia_115","P18","Pionus_menstruus","B25",0
"Miconia_115","P18","Pipra_erythrocephala","B26",0
"Miconia_115","P18","Pipra_pipra","B27",0
"Miconia_115","P18","Pipreola_frontalis","B28",0
"Miconia_115","P18","Psarocolius_angustifrons","B29",0
"Miconia_115","P18","Pyrrhura_albipectus","B30",0
"Miconia_115","P18","Rupicola_peruvianus","B31",0
"Miconia_115","P18","Saltator_grossus","B32",0
"Miconia_115","P18","Saltator_maximus","B33",0
"Miconia_115","P18","Tachyphonus_cristatus","B34",0
"Miconia_115","P18","Tangara_arthus","B35",0
"Miconia_115","P18","Tangara_chilensis","B36",4
"Miconia_115","P18","Tangara_chrysotis","B37",0
"Miconia_115","P18","Tangara_cyanicollis","B38",0
"Miconia_115","P18","Tangara_gyrola","B39",2
"Miconia_115","P18","Tangara_nigrocincta","B40",1
"Miconia_115","P18","Tangara_nigroviridis","B41",0
"Miconia_115","P18","Tangara_punctata","B42",0
"Miconia_115","P18","Tangara_schrankii","B43",2
"Miconia_115","P18","Tangara_xanthocephala","B44",0
"Miconia_115","P18","Tangara_xanthogastra","B45",0
"Miconia_115","P18","Thraupis_episcopus","B46",0
"Miconia_115","P18","Thraupis_palmarum","B47",0
"Miconia_115","P18","Turdus_albicollis","B48",0
"Miconia_115","P18","Turdus_fulviventris","B49",0
"Miconia_115","P18","Turdus_leucops","B50",0
"Miconia_115","P18","Turdus_nigriceps","B51",0
"Miconia_116","P19","Cacicus_uropygialis","B01",0
"Miconia_116","P19","Catharus_ustulatus","B02",8
"Miconia_116","P19","Chamaepetes_goudotii","B03",0
"Miconia_116","P19","Chlorochrysa_calliparaea","B04",1
"Miconia_116","P19","Chlorophanes_spiza","B05",0
"Miconia_116","P19","Chlorospingus_canigularis","B06",0
"Miconia_116","P19","Chlorospingus_flavigularis","B07",8
"Miconia_116","P19","Coereba_flaveola","B08",0
"Miconia_116","P19","Dacnis_cayana","B09",0
"Miconia_116","P19","Dacnis_lineata","B10",0
"Miconia_116","P19","Eubucco_bourcierii","B11",0
"Miconia_116","P19","Euphonia_laniirostris","B12",0
"Miconia_116","P19","Euphonia_xanthogaster","B13",2
"Miconia_116","P19","Hemispingus_frontalis","B14",0
"Miconia_116","P19","Hemispingus_superciliaris","B15",0
"Miconia_116","P19","Heterospingus_xanthopygius","B16",0
"Miconia_116","P19","Iridophanes_pulcherrimus","B17",0
"Miconia_116","P19","Lepidothrix_isidorei","B18",10
"Miconia_116","P19","Leptopogon_superciliaris","B19",0
"Miconia_116","P19","Machaeropterus_regulus","B20",1
"Miconia_116","P19","Myadestes_ralloides","B21",0
"Miconia_116","P19","Myiarchus_cephalotes","B22",0
"Miconia_116","P19","Parula_pitiayumi","B23",0
"Miconia_116","P19","Patagioenas_subvinacea","B24",0
"Miconia_116","P19","Pionus_menstruus","B25",0
"Miconia_116","P19","Pipra_erythrocephala","B26",5
"Miconia_116","P19","Pipra_pipra","B27",4
"Miconia_116","P19","Pipreola_frontalis","B28",0
"Miconia_116","P19","Psarocolius_angustifrons","B29",0
"Miconia_116","P19","Pyrrhura_albipectus","B30",0
"Miconia_116","P19","Rupicola_peruvianus","B31",0
"Miconia_116","P19","Saltator_grossus","B32",0
"Miconia_116","P19","Saltator_maximus","B33",0
"Miconia_116","P19","Tachyphonus_cristatus","B34",0
"Miconia_116","P19","Tangara_arthus","B35",3
"Miconia_116","P19","Tangara_chilensis","B36",8
"Miconia_116","P19","Tangara_chrysotis","B37",2
"Miconia_116","P19","Tangara_cyanicollis","B38",12
"Miconia_116","P19","Tangara_gyrola","B39",4
"Miconia_116","P19","Tangara_nigrocincta","B40",0
"Miconia_116","P19","Tangara_nigroviridis","B41",0
"Miconia_116","P19","Tangara_punctata","B42",2
"Miconia_116","P19","Tangara_schrankii","B43",2
"Miconia_116","P19","Tangara_xanthocephala","B44",0
"Miconia_116","P19","Tangara_xanthogastra","B45",0
"Miconia_116","P19","Thraupis_episcopus","B46",0
"Miconia_116","P19","Thraupis_palmarum","B47",0
"Miconia_116","P19","Turdus_albicollis","B48",0
"Miconia_116","P19","Turdus_fulviventris","B49",0
"Miconia_116","P19","Turdus_leucops","B50",0
"Miconia_116","P19","Turdus_nigriceps","B51",0
"Miconia_118","P20","Cacicus_uropygialis","B01",0
"Miconia_118","P20","Catharus_ustulatus","B02",0
"Miconia_118","P20","Chamaepetes_goudotii","B03",0
"Miconia_118","P20","Chlorochrysa_calliparaea","B04",0
"Miconia_118","P20","Chlorophanes_spiza","B05",0
"Miconia_118","P20","Chlorospingus_canigularis","B06",0
"Miconia_118","P20","Chlorospingus_flavigularis","B07",0
"Miconia_118","P20","Coereba_flaveola","B08",0
"Miconia_118","P20","Dacnis_cayana","B09",0
"Miconia_118","P20","Dacnis_lineata","B10",0
"Miconia_118","P20","Eubucco_bourcierii","B11",0
"Miconia_118","P20","Euphonia_laniirostris","B12",0
"Miconia_118","P20","Euphonia_xanthogaster","B13",0
"Miconia_118","P20","Hemispingus_frontalis","B14",0
"Miconia_118","P20","Hemispingus_superciliaris","B15",0
"Miconia_118","P20","Heterospingus_xanthopygius","B16",0
"Miconia_118","P20","Iridophanes_pulcherrimus","B17",0
"Miconia_118","P20","Lepidothrix_isidorei","B18",0
"Miconia_118","P20","Leptopogon_superciliaris","B19",0
"Miconia_118","P20","Machaeropterus_regulus","B20",0
"Miconia_118","P20","Myadestes_ralloides","B21",0
"Miconia_118","P20","Myiarchus_cephalotes","B22",0
"Miconia_118","P20","Parula_pitiayumi","B23",0
"Miconia_118","P20","Patagioenas_subvinacea","B24",0
"Miconia_118","P20","Pionus_menstruus","B25",0
"Miconia_118","P20","Pipra_erythrocephala","B26",1
"Miconia_118","P20","Pipra_pipra","B27",0
"Miconia_118","P20","Pipreola_frontalis","B28",0
"Miconia_118","P20","Psarocolius_angustifrons","B29",0
"Miconia_118","P20","Pyrrhura_albipectus","B30",0
"Miconia_118","P20","Rupicola_peruvianus","B31",0
"Miconia_118","P20","Saltator_grossus","B32",0
"Miconia_118","P20","Saltator_maximus","B33",0
"Miconia_118","P20","Tachyphonus_cristatus","B34",0
"Miconia_118","P20","Tangara_arthus","B35",0
"Miconia_118","P20","Tangara_chilensis","B36",0
