"plant_species","plant_species_code","animal_species","animal_species_code","frequency"
"Cedrela_cf_nebulosa","P03","Pipreola_riefferii","B24",0
"Cedrela_cf_nebulosa","P03","Rupicola_peruvianus","B25",0
"Cedrela_cf_nebulosa","P03","Tachyphonus_rufus","B26",0
"Cedrela_cf_nebulosa","P03","Tangara_labradorides","B27",0
"Cedrela_cf_nebulosa","P03","Tangara_nigroviridis","B28",0
"Cedrela_cf_nebulosa","P03","Tangara_parzudakii","B29",0
"Cedrela_cf_nebulosa","P03","Tangara_vassorii","B30",0
"Cedrela_cf_nebulosa","P03","Tangara_viridicollis","B31",0
"Cedrela_cf_nebulosa","P03","Tangara_xanthocephala","B32",0
"Cedrela_cf_nebulosa","P03","Thraupis_cyanocephala","B33",0
"Cedrela_cf_nebulosa","P03","Thraupis_episcopus","B34",0
"Cedrela_cf_nebulosa","P03","Turdus_fulviventris","B36",0
"Cedrela_cf_nebulosa","P03","Turdus_fuscater","B37",0
"Cedrela_cf_nebulosa","P03","Vireo_leucophrys","B38",0
"Cedrela_cf_nebulosa","P03","Pharomachrus_auriceps","B22",0
"Cedrela_cf_nebulosa","P03","Trogon_personatus","B35",0
"Clethra_revoluta","P04","Anisognathus_lacrymosus","B01",0
"Clethra_revoluta","P04","Anisognathus_somptuosus","B02",0
"Clethra_revoluta","P04","Atlapetes_latinuchus","B03",1
"Clethra_revoluta","P04","Aulacorhynchus_prasinus","B04",0
"Clethra_revoluta","P04","Basileuterus_tristriatus","B05",0
"Clethra_revoluta","P04","Catharus_ustulatus","B06",0
"Clethra_revoluta","P04","Chamaepetes_goudotii","B07",0
"Clethra_revoluta","P04","Chlorospingus_ophthalmicus","B08",0
"Clethra_revoluta","P04","Creurgops_verticalis","B09",0
"Clethra_revoluta","P04","Cyanocorax_yncas","B10",0
"Clethra_revoluta","P04","Diglossa_albilatera","B11",0
"Clethra_revoluta","P04","Diglossa_cyanea","B12",0
"Clethra_revoluta","P04","Elaenia_albiceps","B13",0
"Clethra_revoluta","P04","Hemispingus_frontalis","B14",0
"Clethra_revoluta","P04","Iridosornis_analis","B15",0
"Clethra_revoluta","P04","Lepidocolaptes_lacrymiger","B16",0
"Clethra_revoluta","P04","Mionectes_striaticollis","B17",0
"Clethra_revoluta","P04","Myadestes_ralloides","B18",0
"Clethra_revoluta","P04","Myioborus_miniatus","B19",0
"Clethra_revoluta","P04","Patagioenas_fasciata","B20",0
"Clethra_revoluta","P04","Penelope_barbata","B21",0
"Clethra_revoluta","P04","Pipraeidea_melanonota","B23",0
"Clethra_revoluta","P04","Pipreola_riefferii","B24",0
"Clethra_revoluta","P04","Rupicola_peruvianus","B25",0
"Clethra_revoluta","P04","Tachyphonus_rufus","B26",0
"Clethra_revoluta","P04","Tangara_labradorides","B27",0
"Clethra_revoluta","P04","Tangara_nigroviridis","B28",0
"Clethra_revoluta","P04","Tangara_parzudakii","B29",0
"Clethra_revoluta","P04","Tangara_vassorii","B30",0
"Clethra_revoluta","P04","Tangara_viridicollis","B31",0
"Clethra_revoluta","P04","Tangara_xanthocephala","B32",0
"Clethra_revoluta","P04","Thraupis_cyanocephala","B33",0
"Clethra_revoluta","P04","Thraupis_episcopus","B34",0
"Clethra_revoluta","P04","Turdus_fulviventris","B36",0
"Clethra_revoluta","P04","Turdus_fuscater","B37",0
"Clethra_revoluta","P04","Vireo_leucophrys","B38",0
"Clethra_revoluta","P04","Pharomachrus_auriceps","B22",0
"Clethra_revoluta","P04","Trogon_personatus","B35",0
"Fuchsia_lehmannii","P07","Anisognathus_lacrymosus","B01",0
"Fuchsia_lehmannii","P07","Anisognathus_somptuosus","B02",0
"Fuchsia_lehmannii","P07","Atlapetes_latinuchus","B03",0
"Fuchsia_lehmannii","P07","Aulacorhynchus_prasinus","B04",0
"Fuchsia_lehmannii","P07","Basileuterus_tristriatus","B05",0
"Fuchsia_lehmannii","P07","Catharus_ustulatus","B06",0
"Fuchsia_lehmannii","P07","Chamaepetes_goudotii","B07",0
"Fuchsia_lehmannii","P07","Chlorospingus_ophthalmicus","B08",0
"Fuchsia_lehmannii","P07","Creurgops_verticalis","B09",0
"Fuchsia_lehmannii","P07","Cyanocorax_yncas","B10",0
"Fuchsia_lehmannii","P07","Diglossa_albilatera","B11",0
"Fuchsia_lehmannii","P07","Diglossa_cyanea","B12",0
"Fuchsia_lehmannii","P07","Elaenia_albiceps","B13",0
"Fuchsia_lehmannii","P07","Hemispingus_frontalis","B14",0
"Fuchsia_lehmannii","P07","Iridosornis_analis","B15",2
"Fuchsia_lehmannii","P07","Lepidocolaptes_lacrymiger","B16",0
"Fuchsia_lehmannii","P07","Mionectes_striaticollis","B17",0
"Fuchsia_lehmannii","P07","Myadestes_ralloides","B18",0
"Fuchsia_lehmannii","P07","Myioborus_miniatus","B19",0
"Fuchsia_lehmannii","P07","Patagioenas_fasciata","B20",0
"Fuchsia_lehmannii","P07","Penelope_barbata","B21",0
"Fuchsia_lehmannii","P07","Pipraeidea_melanonota","B23",0
"Fuchsia_lehmannii","P07","Pipreola_riefferii","B24",0
"Fuchsia_lehmannii","P07","Rupicola_peruvianus","B25",0
"Fuchsia_lehmannii","P07","Tachyphonus_rufus","B26",0
"Fuchsia_lehmannii","P07","Tangara_labradorides","B27",0
"Fuchsia_lehmannii","P07","Tangara_nigroviridis","B28",0
"Fuchsia_lehmannii","P07","Tangara_parzudakii","B29",0
"Fuchsia_lehmannii","P07","Tangara_vassorii","B30",0
"Fuchsia_lehmannii","P07","Tangara_viridicollis","B31",0
"Fuchsia_lehmannii","P07","Tangara_xanthocephala","B32",0
"Fuchsia_lehmannii","P07","Thraupis_cyanocephala","B33",0
"Fuchsia_lehmannii","P07","Thraupis_episcopus","B34",0
"Fuchsia_lehmannii","P07","Turdus_fulviventris","B36",0
"Fuchsia_lehmannii","P07","Turdus_fuscater","B37",0
"Fuchsia_lehmannii","P07","Vireo_leucophrys","B38",0
"Fuchsia_lehmannii","P07","Pharomachrus_auriceps","B22",0
"Fuchsia_lehmannii","P07","Trogon_personatus","B35",0
"Faramea_202","P06","Anisognathus_lacrymosus","B01",0
"Faramea_202","P06","Anisognathus_somptuosus","B02",0
"Faramea_202","P06","Atlapetes_latinuchus","B03",0
"Faramea_202","P06","Aulacorhynchus_prasinus","B04",0
"Faramea_202","P06","Basileuterus_tristriatus","B05",0
"Faramea_202","P06","Catharus_ustulatus","B06",0
"Faramea_202","P06","Chamaepetes_goudotii","B07",1
"Faramea_202","P06","Chlorospingus_ophthalmicus","B08",0
"Faramea_202","P06","Creurgops_verticalis","B09",0
"Faramea_202","P06","Cyanocorax_yncas","B10",0
"Faramea_202","P06","Diglossa_albilatera","B11",0
"Faramea_202","P06","Diglossa_cyanea","B12",0
"Faramea_202","P06","Elaenia_albiceps","B13",0
"Faramea_202","P06","Hemispingus_frontalis","B14",0
"Faramea_202","P06","Iridosornis_analis","B15",0
"Faramea_202","P06","Lepidocolaptes_lacrymiger","B16",0
"Faramea_202","P06","Mionectes_striaticollis","B17",0
"Faramea_202","P06","Myadestes_ralloides","B18",0
"Faramea_202","P06","Myioborus_miniatus","B19",0
"Faramea_202","P06","Patagioenas_fasciata","B20",0
"Faramea_202","P06","Penelope_barbata","B21",0
"Faramea_202","P06","Pipraeidea_melanonota","B23",0
"Faramea_202","P06","Pipreola_riefferii","B24",0
"Faramea_202","P06","Rupicola_peruvianus","B25",0
"Faramea_202","P06","Tachyphonus_rufus","B26",0
"Faramea_202","P06","Tangara_labradorides","B27",0
"Faramea_202","P06","Tangara_nigroviridis","B28",0
"Faramea_202","P06","Tangara_parzudakii","B29",0
"Faramea_202","P06","Tangara_vassorii","B30",0
"Faramea_202","P06","Tangara_viridicollis","B31",0
"Faramea_202","P06","Tangara_xanthocephala","B32",0
"Faramea_202","P06","Thraupis_cyanocephala","B33",0
"Faramea_202","P06","Thraupis_episcopus","B34",0
"Faramea_202","P06","Turdus_fulviventris","B36",0
"Faramea_202","P06","Turdus_fuscater","B37",0
"Faramea_202","P06","Vireo_leucophrys","B38",0
"Faramea_202","P06","Pharomachrus_auriceps","B22",0
"Faramea_202","P06","Trogon_personatus","B35",0
"Escallonia_paniculata","P05","Anisognathus_lacrymosus","B01",0
"Escallonia_paniculata","P05","Anisognathus_somptuosus","B02",2
"Escallonia_paniculata","P05","Atlapetes_latinuchus","B03",0
"Escallonia_paniculata","P05","Aulacorhynchus_prasinus","B04",0
"Escallonia_paniculata","P05","Basileuterus_tristriatus","B05",0
"Escallonia_paniculata","P05","Catharus_ustulatus","B06",0
"Escallonia_paniculata","P05","Chamaepetes_goudotii","B07",0
"Escallonia_paniculata","P05","Chlorospingus_ophthalmicus","B08",0
"Escallonia_paniculata","P05","Creurgops_verticalis","B09",0
"Escallonia_paniculata","P05","Cyanocorax_yncas","B10",0
"Escallonia_paniculata","P05","Diglossa_albilatera","B11",0
"Escallonia_paniculata","P05","Diglossa_cyanea","B12",0
"Escallonia_paniculata","P05","Elaenia_albiceps","B13",0
"Escallonia_paniculata","P05","Hemispingus_frontalis","B14",0
"Escallonia_paniculata","P05","Iridosornis_analis","B15",0
"Escallonia_paniculata","P05","Lepidocolaptes_lacrymiger","B16",0
"Escallonia_paniculata","P05","Mionectes_striaticollis","B17",0
"Escallonia_paniculata","P05","Myadestes_ralloides","B18",0
"Escallonia_paniculata","P05","Myioborus_miniatus","B19",0
"Escallonia_paniculata","P05","Patagioenas_fasciata","B20",0
"Escallonia_paniculata","P05","Penelope_barbata","B21",0
"Escallonia_paniculata","P05","Pipraeidea_melanonota","B23",0
"Escallonia_paniculata","P05","Pipreola_riefferii","B24",0
"Escallonia_paniculata","P05","Rupicola_peruvianus","B25",0
"Escallonia_paniculata","P05","Tachyphonus_rufus","B26",0
"Escallonia_paniculata","P05","Tangara_labradorides","B27",0
"Escallonia_paniculata","P05","Tangara_nigroviridis","B28",0
"Escallonia_paniculata","P05","Tangara_parzudakii","B29",0
"Escallonia_paniculata","P05","Tangara_vassorii","B30",0
"Escallonia_paniculata","P05","Tangara_viridicollis","B31",0
"Escallonia_paniculata","P05","Tangara_xanthocephala","B32",0
"Escallonia_paniculata","P05","Thraupis_cyanocephala","B33",0
"Escallonia_paniculata","P05","Thraupis_episcopus","B34",0
"Escallonia_paniculata","P05","Turdus_fulviventris","B36",0
"Escallonia_paniculata","P05","Turdus_fuscater","B37",0
"Escallonia_paniculata","P05","Vireo_leucophrys","B38",0
"Escallonia_paniculata","P05","Pharomachrus_auriceps","B22",0
"Escallonia_paniculata","P05","Trogon_personatus","B35",0
"Graffenrieda_emarginata","P08","Anisognathus_lacrymosus","B01",0
"Graffenrieda_emarginata","P08","Anisognathus_somptuosus","B02",0
"Graffenrieda_emarginata","P08","Atlapetes_latinuchus","B03",0
"Graffenrieda_emarginata","P08","Aulacorhynchus_prasinus","B04",0
"Graffenrieda_emarginata","P08","Basileuterus_tristriatus","B05",0
"Graffenrieda_emarginata","P08","Catharus_ustulatus","B06",1
"Graffenrieda_emarginata","P08","Chamaepetes_goudotii","B07",0
"Graffenrieda_emarginata","P08","Chlorospingus_ophthalmicus","B08",0
"Graffenrieda_emarginata","P08","Creurgops_verticalis","B09",0
"Graffenrieda_emarginata","P08","Cyanocorax_yncas","B10",0
"Graffenrieda_emarginata","P08","Diglossa_albilatera","B11",0
"Graffenrieda_emarginata","P08","Diglossa_cyanea","B12",0
"Graffenrieda_emarginata","P08","Elaenia_albiceps","B13",0
"Graffenrieda_emarginata","P08","Hemispingus_frontalis","B14",0
"Graffenrieda_emarginata","P08","Iridosornis_analis","B15",0
"Graffenrieda_emarginata","P08","Lepidocolaptes_lacrymiger","B16",0
"Graffenrieda_emarginata","P08","Mionectes_striaticollis","B17",0
"Graffenrieda_emarginata","P08","Myadestes_ralloides","B18",1
"Graffenrieda_emarginata","P08","Myioborus_miniatus","B19",0
"Graffenrieda_emarginata","P08","Patagioenas_fasciata","B20",1
"Graffenrieda_emarginata","P08","Penelope_barbata","B21",0
"Graffenrieda_emarginata","P08","Pipraeidea_melanonota","B23",1
"Graffenrieda_emarginata","P08","Pipreola_riefferii","B24",0
"Graffenrieda_emarginata","P08","Rupicola_peruvianus","B25",0
"Graffenrieda_emarginata","P08","Tachyphonus_rufus","B26",0
"Graffenrieda_emarginata","P08","Tangara_labradorides","B27",0
"Graffenrieda_emarginata","P08","Tangara_nigroviridis","B28",0
"Graffenrieda_emarginata","P08","Tangara_parzudakii","B29",0
"Graffenrieda_emarginata","P08","Tangara_vassorii","B30",2
"Graffenrieda_emarginata","P08","Tangara_viridicollis","B31",0
"Graffenrieda_emarginata","P08","Tangara_xanthocephala","B32",0
"Graffenrieda_emarginata","P08","Thraupis_cyanocephala","B33",0
"Graffenrieda_emarginata","P08","Thraupis_episcopus","B34",0
"Graffenrieda_emarginata","P08","Turdus_fulviventris","B36",0
"Graffenrieda_emarginata","P08","Turdus_fuscater","B37",0
"Graffenrieda_emarginata","P08","Vireo_leucophrys","B38",0
"Graffenrieda_emarginata","P08","Pharomachrus_auriceps","B22",0
"Graffenrieda_emarginata","P08","Trogon_personatus","B35",0
"Indet_201","P09","Anisognathus_lacrymosus","B01",0
"Indet_201","P09","Anisognathus_somptuosus","B02",0
"Indet_201","P09","Atlapetes_latinuchus","B03",0
"Indet_201","P09","Aulacorhynchus_prasinus","B04",0
"Indet_201","P09","Basileuterus_tristriatus","B05",0
"Indet_201","P09","Catharus_ustulatus","B06",0
"Indet_201","P09","Chamaepetes_goudotii","B07",0
"Indet_201","P09","Chlorospingus_ophthalmicus","B08",0
"Indet_201","P09","Creurgops_verticalis","B09",0
"Indet_201","P09","Cyanocorax_yncas","B10",0
"Indet_201","P09","Diglossa_albilatera","B11",0
"Indet_201","P09","Diglossa_cyanea","B12",0
"Indet_201","P09","Elaenia_albiceps","B13",0
"Indet_201","P09","Hemispingus_frontalis","B14",0
"Indet_201","P09","Iridosornis_analis","B15",0
"Indet_201","P09","Lepidocolaptes_lacrymiger","B16",0
"Indet_201","P09","Mionectes_striaticollis","B17",0
"Indet_201","P09","Myadestes_ralloides","B18",0
"Indet_201","P09","Myioborus_miniatus","B19",0
"Indet_201","P09","Patagioenas_fasciata","B20",0
"Indet_201","P09","Penelope_barbata","B21",0
"Indet_201","P09","Pipraeidea_melanonota","B23",0
"Indet_201","P09","Pipreola_riefferii","B24",0
"Indet_201","P09","Rupicola_peruvianus","B25",0
"Indet_201","P09","Tachyphonus_rufus","B26",0
"Indet_201","P09","Tangara_labradorides","B27",0
"Indet_201","P09","Tangara_nigroviridis","B28",0
"Indet_201","P09","Tangara_parzudakii","B29",0
"Indet_201","P09","Tangara_vassorii","B30",0
"Indet_201","P09","Tangara_viridicollis","B31",0
"Indet_201","P09","Tangara_xanthocephala","B32",0
"Indet_201","P09","Thraupis_cyanocephala","B33",3
"Indet_201","P09","Thraupis_episcopus","B34",0
"Indet_201","P09","Turdus_fulviventris","B36",0
"Indet_201","P09","Turdus_fuscater","B37",0
"Indet_201","P09","Vireo_leucophrys","B38",0
"Indet_201","P09","Pharomachrus_auriceps","B22",0
"Indet_201","P09","Trogon_personatus","B35",0
"Isertia_laevis","P10","Anisognathus_lacrymosus","B01",0
"Isertia_laevis","P10","Anisognathus_somptuosus","B02",0
"Isertia_laevis","P10","Atlapetes_latinuchus","B03",0
"Isertia_laevis","P10","Aulacorhynchus_prasinus","B04",0
"Isertia_laevis","P10","Basileuterus_tristriatus","B05",0
"Isertia_laevis","P10","Catharus_ustulatus","B06",0
"Isertia_laevis","P10","Chamaepetes_goudotii","B07",2
"Isertia_laevis","P10","Chlorospingus_ophthalmicus","B08",0
"Isertia_laevis","P10","Creurgops_verticalis","B09",0
"Isertia_laevis","P10","Cyanocorax_yncas","B10",0
"Isertia_laevis","P10","Diglossa_albilatera","B11",0
"Isertia_laevis","P10","Diglossa_cyanea","B12",0
"Isertia_laevis","P10","Elaenia_albiceps","B13",0
"Isertia_laevis","P10","Hemispingus_frontalis","B14",0
"Isertia_laevis","P10","Iridosornis_analis","B15",0
"Isertia_laevis","P10","Lepidocolaptes_lacrymiger","B16",0
"Isertia_laevis","P10","Mionectes_striaticollis","B17",0
"Isertia_laevis","P10","Myadestes_ralloides","B18",0
"Isertia_laevis","P10","Myioborus_miniatus","B19",0
"Isertia_laevis","P10","Patagioenas_fasciata","B20",13
"Isertia_laevis","P10","Penelope_barbata","B21",8
"Isertia_laevis","P10","Pipraeidea_melanonota","B23",0
"Isertia_laevis","P10","Pipreola_riefferii","B24",0
"Isertia_laevis","P10","Rupicola_peruvianus","B25",0
"Isertia_laevis","P10","Tachyphonus_rufus","B26",0
"Isertia_laevis","P10","Tangara_labradorides","B27",0
"Isertia_laevis","P10","Tangara_nigroviridis","B28",3
"Isertia_laevis","P10","Tangara_parzudakii","B29",0
"Isertia_laevis","P10","Tangara_vassorii","B30",2
"Isertia_laevis","P10","Tangara_viridicollis","B31",0
"Isertia_laevis","P10","Tangara_xanthocephala","B32",2
"Isertia_laevis","P10","Thraupis_cyanocephala","B33",0
"Isertia_laevis","P10","Thraupis_episcopus","B34",0
"Isertia_laevis","P10","Turdus_fulviventris","B36",0
"Isertia_laevis","P10","Turdus_fuscater","B37",0
"Isertia_laevis","P10","Vireo_leucophrys","B38",0
"Isertia_laevis","P10","Pharomachrus_auriceps","B22",0
"Isertia_laevis","P10","Trogon_personatus","B35",0
"Miconia_201","P11","Anisognathus_lacrymosus","B01",0
"Miconia_201","P11","Anisognathus_somptuosus","B02",3
"Miconia_201","P11","Atlapetes_latinuchus","B03",0
"Miconia_201","P11","Aulacorhynchus_prasinus","B04",0
"Miconia_201","P11","Basileuterus_tristriatus","B05",0
"Miconia_201","P11","Catharus_ustulatus","B06",0
"Miconia_201","P11","Chamaepetes_goudotii","B07",0
"Miconia_201","P11","Chlorospingus_ophthalmicus","B08",0
"Miconia_201","P11","Creurgops_verticalis","B09",0
"Miconia_201","P11","Cyanocorax_yncas","B10",0
"Miconia_201","P11","Diglossa_albilatera","B11",0
"Miconia_201","P11","Diglossa_cyanea","B12",0
"Miconia_201","P11","Elaenia_albiceps","B13",0
"Miconia_201","P11","Hemispingus_frontalis","B14",0
"Miconia_201","P11","Iridosornis_analis","B15",0
"Miconia_201","P11","Lepidocolaptes_lacrymiger","B16",0
"Miconia_201","P11","Mionectes_striaticollis","B17",0
"Miconia_201","P11","Myadestes_ralloides","B18",0
"Miconia_201","P11","Myioborus_miniatus","B19",0
"Miconia_201","P11","Patagioenas_fasciata","B20",0
"Miconia_201","P11","Penelope_barbata","B21",0
"Miconia_201","P11","Pipraeidea_melanonota","B23",0
"Miconia_201","P11","Pipreola_riefferii","B24",0
"Miconia_201","P11","Rupicola_peruvianus","B25",0
"Miconia_201","P11","Tachyphonus_rufus","B26",0
"Miconia_201","P11","Tangara_labradorides","B27",0
"Miconia_201","P11","Tangara_nigroviridis","B28",0
"Miconia_201","P11","Tangara_parzudakii","B29",0
"Miconia_201","P11","Tangara_vassorii","B30",0
"Miconia_201","P11","Tangara_viridicollis","B31",0
"Miconia_201","P11","Tangara_xanthocephala","B32",0
"Miconia_201","P11","Thraupis_cyanocephala","B33",0
"Miconia_201","P11","Thraupis_episcopus","B34",0
"Miconia_201","P11","Turdus_fulviventris","B36",0
"Miconia_201","P11","Turdus_fuscater","B37",0
"Miconia_201","P11","Vireo_leucophrys","B38",0
"Miconia_201","P11","Pharomachrus_auriceps","B22",0
"Miconia_201","P11","Trogon_personatus","B35",0
"Miconia_punctata","P12","Anisognathus_lacrymosus","B01",0
"Miconia_punctata","P12","Anisognathus_somptuosus","B02",4
"Miconia_punctata","P12","Atlapetes_latinuchus","B03",0
"Miconia_punctata","P12","Aulacorhynchus_prasinus","B04",0
"Miconia_punctata","P12","Basileuterus_tristriatus","B05",0
"Miconia_punctata","P12","Catharus_ustulatus","B06",1
"Miconia_punctata","P12","Chamaepetes_goudotii","B07",0
"Miconia_punctata","P12","Chlorospingus_ophthalmicus","B08",0
"Miconia_punctata","P12","Creurgops_verticalis","B09",0
"Miconia_punctata","P12","Cyanocorax_yncas","B10",0
"Miconia_punctata","P12","Diglossa_albilatera","B11",0
"Miconia_punctata","P12","Diglossa_cyanea","B12",0
"Miconia_punctata","P12","Elaenia_albiceps","B13",0
"Miconia_punctata","P12","Hemispingus_frontalis","B14",0
"Miconia_punctata","P12","Iridosornis_analis","B15",3
"Miconia_punctata","P12","Lepidocolaptes_lacrymiger","B16",0
"Miconia_punctata","P12","Mionectes_striaticollis","B17",0
"Miconia_punctata","P12","Myadestes_ralloides","B18",2
"Miconia_punctata","P12","Myioborus_miniatus","B19",0
"Miconia_punctata","P12","Patagioenas_fasciata","B20",0
"Miconia_punctata","P12","Penelope_barbata","B21",0
"Miconia_punctata","P12","Pipraeidea_melanonota","B23",0
"Miconia_punctata","P12","Pipreola_riefferii","B24",0
"Miconia_punctata","P12","Rupicola_peruvianus","B25",0
"Miconia_punctata","P12","Tachyphonus_rufus","B26",1
"Miconia_punctata","P12","Tangara_labradorides","B27",4
"Miconia_punctata","P12","Tangara_nigroviridis","B28",34
"Miconia_punctata","P12","Tangara_parzudakii","B29",0
"Miconia_punctata","P12","Tangara_vassorii","B30",51
"Miconia_punctata","P12","Tangara_viridicollis","B31",0
"Miconia_punctata","P12","Tangara_xanthocephala","B32",2
"Miconia_punctata","P12","Thraupis_cyanocephala","B33",0
